_address,_time,_date,_type,_body,_read,_service_center,Label
JD-FREOYN-P,"Aug 6, 2025 16:00:22",1.75448E+12,1,"Forecast! Your CREDIT SCORE has won Rs.1,06,789 at EMI of Rs.3385 for 36 months. No Bank Visit Needed. Apply now http://a1.Freo.in/FREOYN/pRXk96y *T&C - Freo",0,9.17011E+11,spam
TX-JZGZOM,"Jul 28, 2024 01:34:31",1.72213E+12,1,Congratulations! You have won a lottery of Rs.3979. Claim now at www.offer486.com,0,9.13726E+11,spam
9.17E+11,"Apr 4, 2025 12:53:46",1.74375E+12,2,JP7 UNZ4V44Q*VH5z****68R71**76YBUI07L36P5,1,,other
TX-AMUTPB,"Jan 03, 2024 13:17:26",1.70429E+12,1,Your OTP for transaction at Google Play is 724156. Valid for 5 mins.,0,9.1144E+11,bank
AD-AIRTEL-S,"May 27, 2025 16:17:43",1.74834E+12,1,"Airtel is now The Safe Network. Our Fraud Detection Solution blocks scam links before they open, so you stay protected. To know more, watch this video https://i.airtel.in/safe_ntwrk1",0,9.19831E+11,spam
TX-ZHNIHQ,"May 19, 2024 15:01:16",1.71613E+12,1,Congratulations! You have won a lottery of Rs.4209. Claim now at www.offer573.com,0,9.18355E+11,spam
TX-DYKXKT,"Mar 04, 2023 13:52:48",1.67794E+12,1,Free recharge of Rs.1054. Click www.offer312.com to claim instantly,0,9.12775E+11,spam
TX-SDGAMO,"Aug 25, 2025 08:05:03",1.75611E+12,1,Can you call me back when you’re free?,0,9.14078E+11,personal
TX-QNILZK,"May 30, 2025 07:14:51",1.74859E+12,1,Let’s catch up over coffee at library.,0,9.10029E+11,personal
9157575625,"May 1, 2025 11:52:01",1.74608E+12,1,Your LinkedIn verification code is 254500.,0,9.17012E+11,other
TX-SNLXOT,"Sep 18, 2024 16:02:24",1.72668E+12,1,Let’s catch up over coffee at park.,0,9.19764E+11,personal
TX-JKNGXD,"May 14, 2025 19:32:58",1.74725E+12,1,Free recharge of Rs.4147. Click www.offer259.com to claim instantly,0,9.1774E+11,spam
AX-APNATM,"Apr 10, 2025 20:43:09",1.7443E+12,1,[#] 3216 is your OTP for APNATIME job portal. It is valid for 10 minutes. Please do not share your OTP with anyone for security reasons. 9eJcXmKs6I6,0,9.17012E+11,other
AA-650003,"May 8, 2025 14:00:05",1.74669E+12,1,"You're missing out on incoming calls & OTPs! Recharge now with Rs349 Airtel pack to get UL calls, 2GB data/day, 100 SMS/day & UL 5G available, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.1984E+11,spam
TX-IDGAMI,"Jan 13, 2023 12:34:41",1.67361E+12,1,A/c *3301 has insufficient funds for transaction of Rs.1466.,0,9.13429E+11,bank
TX-LYRMTY,"Oct 15, 2023 19:09:13",1.6974E+12,1,"Dear Customer, your FD of Rs.461 matures on 01-10-2025.",0,9.12592E+11,bank
TX-FQRSPS,"Apr 05, 2024 16:38:45",1.71234E+12,1,A/c *8534 has insufficient funds for transaction of Rs.2676.,0,9.15329E+11,bank
TX-EXWAUH,"Mar 27, 2024 09:03:23",1.71153E+12,1,Win a smartphone! Register at www.offer263.com now,0,9.18275E+11,spam
TX-RHAZXU,"Aug 20, 2023 03:37:12",1.6925E+12,1,Recharge successful for Rs.3820. Validity: 229 days.,0,9.19061E+11,other
TX-DNTZHX,"Jun 09, 2024 13:41:46",1.71794E+12,1,A/c *8500 has insufficient funds for transaction of Rs.384.,0,9.17856E+11,bank
TX-WSQDMK,"Apr 26, 2024 03:14:25",1.7141E+12,1,"Dear Customer, your FD of Rs.4812 matures on 25-09-2025.",0,9.1957E+11,bank
TX-NMQUKM,"Apr 04, 2024 03:56:25",1.7122E+12,1,Your loan of Rs.3893 is pre-approved. Call +916617708813 today.,0,9.14785E+11,spam
TX-BOEEFZ,"Mar 09, 2024 12:39:05",1.70999E+12,1,Your loan of Rs.3732 is pre-approved. Call +918831334584 today.,0,9.19105E+11,spam
TX-WUMYKZ,"Mar 21, 2024 10:36:01",1.71102E+12,1,Can you call me back when you’re free?,0,9.15503E+11,personal
JA-JIOPAY,"May 10, 2025 16:37:21",1.74688E+12,1,"ALERT! 100% of daily data exhausted as on 10-May-25 16:37 ! Jio Number : 9391787607  Daily quota as per plan : 1.50 GB Daily data quota will be restored on : 11-May-25 00:14 If you do not have other data plan then your internet speed will now be reduced to 64 Kbps. To explore and recharge with data packs, click : https://www.jio.com/dl/data_pack To know about your data usage, click : http://tiny1.jio.com/HelpfulTips",0,9.19014E+11,spam
TX-DIKPZR,"Dec 19, 2024 05:38:58",1.73459E+12,1,A/c *4933 Credited with Rs.4259 on 21-09-2025. Avl Bal: Rs.37138.,0,9.11078E+11,bank
TX-MPTOBJ,"Jun 16, 2023 01:11:49",1.68688E+12,1,Win a smartphone! Register at www.offer596.com now,0,9.16677E+11,spam
TX-JBCPSI,"Mar 13, 2024 12:39:38",1.71033E+12,1,A/c *3237 Credited with Rs.413 on 05-10-2025. Avl Bal: Rs.44477.,0,9.19544E+11,bank
TX-OCSMDO,"Mar 16, 2024 23:19:30",1.71063E+12,1,Let’s catch up over coffee at library.,0,9.13619E+11,personal
TX-PPZBAI,"Feb 01, 2025 16:52:21",1.73843E+12,1,Let’s catch up over coffee at library.,0,9.15247E+11,personal
AX-FREOYN-P,"Jun 9, 2025 17:19:45",1.74947E+12,1,"Forecast! Your credit score has won you Rs.30,000 Freo Credit! Just Rs.2,801/month for 12 months. Apply here http://a1.Freo.in/FREOYN/57ZR933 *T&C",0,9.17013E+11,spam
JD-JIOHTR-S,"Aug 22, 2025 11:22:20",1.75584E+12,1,<#> 1977 is your JioHotstar verification code. Enjoy watching! /wAX/OsgZgE,0,9.17011E+11,other
TX-CXYNMC,"Mar 19, 2023 10:37:24",1.67922E+12,1,Reminder: Your bill of Rs.3779 is due on 12-09-2025.,0,9.17262E+11,other
TX-LPPHZS,"Feb 16, 2023 16:29:04",1.67656E+12,1,A/c *9712 has insufficient funds for transaction of Rs.67.,0,9.12829E+11,bank
TX-EMEQIE,"May 26, 2023 11:27:48",1.6851E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.12646E+11,personal
JK-620016-P,"May 23, 2025 15:02:34",1.74799E+12,1,"Recharge now Jio no 9391787607 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",1,9.17003E+11,spam
TX-ILFLVW,"May 16, 2023 21:11:52",1.68427E+12,1,A/c *7080 Credited with Rs.2216 on 23-09-2025. Avl Bal: Rs.21984.,0,9.14039E+11,bank
TX-WQZAWP,"Jun 11, 2025 04:57:56",1.74962E+12,1,Your OTP for transaction at Paytm is 246868. Valid for 5 mins.,0,9.10026E+11,bank
TX-RJXYPD,"Jan 23, 2023 21:24:41",1.67451E+12,1,Don’t forget to bring the notes for class.,0,9.18206E+11,personal
CP-AXISBK,"Apr 4, 2025 12:53:47",1.74375E+12,1,UPI registration on Google Pay has started. Do not share Debit Card details/OTP/expiry date to avoid financial loss. Not you? Report to your bank - Axis Bank,0,9.17012E+11,other
TX-BSPILM,"Dec 07, 2023 04:52:58",1.70192E+12,1,Recharge successful for Rs.2067. Validity: 178 days.,0,9.14562E+11,other
TX-OXTSWS,"Nov 04, 2024 10:36:07",1.73072E+12,1,Your OTP for transaction at Flipkart is 683061. Valid for 5 mins.,0,9.1843E+11,bank
TX-MIGFWD,"Jan 06, 2024 04:40:34",1.70452E+12,1,Win a smartphone! Register at www.offer582.com now,0,9.13196E+11,spam
TX-VPXWQB,"Jul 28, 2025 23:30:41",1.75375E+12,1,Don’t forget to bring the notes for class.,0,9.18469E+11,personal
VK-UNIONB,"Apr 29, 2025 05:49:50",1.74589E+12,1,"A/c *1739 Debited for Rs:20.00 on 29-04-2025 05:49:41 by Mob Bk ref no 548549133349 Avl Bal Rs:757.97.If not you, Call 1800222243 -Union Bank of India",0,9.1917E+13,bank
TX-GQCGRS,"Jun 10, 2024 09:26:18",1.71801E+12,1,Your loan of Rs.4041 is pre-approved. Call +918316549665 today.,0,9.10971E+11,spam
TX-KFUIXP,"Nov 09, 2024 19:17:59",1.73118E+12,1,A/c *5634 Debited for Rs.3590 on 09-09-2025. Avl Bal: Rs.18252.,0,9.13914E+11,bank
AA-650003,"Apr 16, 2025 10:16:11",1.74478E+12,1,"Your Airtel pack on 6302XXX493 is about to expire! Recharge now with Rs349 & get UL calls, 2GB data/day, 23+ OTTs with Airtel Xstream Play & UL 5G available for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.1984E+11,spam
TX-ZFWKQL,"Jan 04, 2025 09:21:35",1.73598E+12,1,Can you call me back when you’re free?,0,9.11685E+11,personal
CP-TAPED-S,"Aug 29, 2025 11:59:57",1.75645E+12,1,692290 is the OTP to login to TAP Academy's TAI platform. Please do not share this code with anyone. It is valid for 10 minutes.,1,9.11726E+11,other
TX-HWXZZB,"Aug 01, 2024 12:03:15",1.72251E+12,1,Limited time offer! Get 51% off on all items. Visit www.offer840.com,0,9.10667E+11,spam
TX-PLZEFS,"Oct 25, 2024 10:00:00",1.72985E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.10581E+11,personal
TX-LJWWEV,"Apr 15, 2023 10:16:08",1.68155E+12,1,"Hey, are we still meeting at 7pm tomorrow?",0,9.18319E+11,personal
TX-JYMEKG,"Jun 03, 2024 18:08:16",1.71744E+12,1,A/c *6922 Credited with Rs.426 on 22-09-2025. Avl Bal: Rs.24902.,0,9.1969E+11,bank
TX-XWERWH,"Jun 10, 2024 14:43:47",1.71803E+12,1,Don’t forget to bring the notes for class.,0,9.13131E+11,personal
TX-UGLGDX,"Aug 15, 2025 17:23:43",1.75528E+12,1,A/c *5011 Debited for Rs.3845 on 13-09-2025. Avl Bal: Rs.3674.,0,9.12309E+11,bank
TX-HBSMRP,"Jul 06, 2023 13:42:01",1.68865E+12,1,Free recharge of Rs.2715. Click www.offer993.com to claim instantly,0,9.17297E+11,spam
TX-QSNPTH,"Mar 02, 2024 20:08:16",1.70941E+12,1,Limited time offer! Get 38% off on all items. Visit www.offer433.com,0,9.16221E+11,spam
AA-650003-P,"Jul 24, 2025 15:53:30",1.75335E+12,1,"Your Airtel pack on 6302XXX493 is about to expire! Recharge now with Rs598 to stay connected. Get Netflix Basic, Zee5 Premium, Airtel Xstream Play Premium(28D), JioHotstar Super(1M), unlimited calls, 2GB/day, UL 5G, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.1984E+11,spam
TX-GDBPQI,"Oct 04, 2023 05:32:09",1.6964E+12,1,A/c *6466 has insufficient funds for transaction of Rs.1409.,0,9.18208E+11,bank
JM-UNIONB-S,"Jul 28, 2025 08:24:58",1.75367E+12,1,"A/c *1739 Debited for Rs:50.00 on 28-07-2025 08:13:52 by Mob Bk ref no 557551253294 Avl Bal Rs:397.14.If not you, Call 1800222243 -Union Bank of India",0,9.1917E+13,bank
JM-UNIONB-S,"Jul 13, 2025 08:53:57",1.75238E+12,1,"A/c *1739 Debited for Rs:10.00 on 13-07-2025 08:53:47 by Mob Bk ref no 556030753375 Avl Bal Rs:880.04.If not you, Call 1800222243 -Union Bank of India",1,9.17021E+11,bank
TX-QGNNQX,"Jul 18, 2024 16:27:46",1.72132E+12,1,Your OTP for transaction at Google Play is 700218. Valid for 5 mins.,0,9.19047E+11,bank
AA-650002-P,"Aug 26, 2025 15:01:32",1.7562E+12,1,Your Airtel Prepaid pack on 6302XXX493 is about to end! Recharge with Rs. 349 to enjoy below benefits for 28 days 1. Unlimited 5G data + 2GB/day 2. Unlimited calls 3. 100 SMS/day 4. Airtel Xstream Play Premium Recharge now Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech,0,9.19831E+11,spam
CP-SUPRST-S,"Aug 16, 2025 12:29:39",1.75533E+12,1,Superset: 0102 is your Superset mobile verification code,0,9.11726E+11,other
TX-BXQVWS,"Mar 24, 2023 05:36:45",1.67964E+12,1,Let’s catch up over coffee at library.,0,9.14302E+11,personal
TX-FBLEZD,"Aug 28, 2024 00:37:27",1.72481E+12,1,Let’s catch up over coffee at Starbucks.,0,9.14783E+11,personal
TX-DVKGGQ,"Dec 09, 2023 13:41:26",1.70213E+12,1,"Hey, are we still meeting at 9pm tomorrow?",0,9.19672E+11,personal
TX-MWMIVL,"Jun 21, 2023 06:28:54",1.68733E+12,1,"Dear Customer, your FD of Rs.4131 matures on 13-09-2025.",0,9.15123E+11,bank
TX-FGJHWD,"Sep 18, 2024 17:43:31",1.72668E+12,1,Can you call me back when you’re free?,0,9.18538E+11,personal
AA-650002,"Apr 29, 2025 11:11:21",1.74591E+12,1,"You're missing out on incoming calls & OTPs! Recharge now with Rs299 Airtel pack to get unlimited calls, 1.5GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.19891E+11,spam
TX-NKOESP,"Jan 04, 2023 23:07:15",1.67287E+12,1,Free recharge of Rs.1030. Click www.offer993.com to claim instantly,0,9.14204E+11,spam
TX-QATZOM,"Nov 07, 2024 05:26:52",1.73096E+12,1,Your courier with tracking ID TRK115302 will be delivered today.,0,9.15788E+11,other
CP-MSNEXA,"Apr 1, 2025 17:35:13",1.74351E+12,1,4184 is your OTP to submit your query to NEXA. Do not share this OTP with anyone for security reasons. Thank you! Maruti Suzuki India Limited,0,9.11726E+11,other
TX-EGWKPP,"Dec 15, 2023 21:06:42",1.70267E+12,1,Congratulations! You have won a lottery of Rs.2080. Claim now at www.offer731.com,0,9.14698E+11,spam
TX-HEIUHB,"Oct 26, 2023 20:10:16",1.69835E+12,1,A/c *2272 Credited with Rs.3180 on 22-09-2025. Avl Bal: Rs.16112.,0,9.12039E+11,bank
TX-RVQIQQ,"May 01, 2025 14:20:31",1.74611E+12,1,Recharge successful for Rs.1104. Validity: 364 days.,0,9.14387E+11,other
JA-JioPay-S,"Jun 15, 2025 12:25:32",1.74997E+12,1,"DAILY DATA USAGE ALERT! 50% of daily data used as on 15-Jun-25 12:25 ! Jio Number : 9391787607  Daily Data quota as per plan : 1.50 GB  For data saving tips, watch this video : http://tiny.jio.com/Savingtips To track your data balance and usage, click http://tiny.jio.com/mobile",1,9.19014E+11,spam
TX-MSYLSK,"Sep 20, 2024 00:48:03",1.72679E+12,1,Your loan of Rs.933 is pre-approved. Call +916034852882 today.,0,9.10828E+11,spam
TX-YIQGLY,"Sep 07, 2023 22:39:58",1.69413E+12,1,"Dear Customer, your FD of Rs.3554 matures on 20-09-2025.",0,9.19594E+11,bank
TX-YJRFVP,"Nov 18, 2023 03:56:55",1.70028E+12,1,Free recharge of Rs.2753. Click www.offer936.com to claim instantly,0,9.19033E+11,spam
TX-LRJOSG,"Dec 15, 2023 06:15:53",1.70262E+12,1,Subscription renewed successfully for Rs.4194. Enjoy services.,0,9.12726E+11,other
JM-NSESMS-S,"Aug 1, 2025 16:07:54",1.75404E+12,1,"ANGEL ONE LIMITED on 26-07-25 reported your Fund bal Rs.0 & Securities bal 0. This excludes your Bank, DP & PMS bal with the broker-NSE",0,9.17021E+11,spam
TX-UIYOMX,"Nov 12, 2024 18:40:02",1.73144E+12,1,Free recharge of Rs.970. Click www.offer378.com to claim instantly,0,9.14533E+11,spam
AA-650001-P,"Jun 18, 2025 11:51:39",1.75023E+12,1,"You're missing out on incoming calls & OTPs! Recharge now with Rs249 Airtel pack to get unlimited calls, 1GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",1,9.19891E+11,spam
TX-DDZLHW,"May 02, 2023 23:09:43",1.68307E+12,1,Your courier with tracking ID TRK277032 will be delivered today.,0,9.12245E+11,other
TX-TDFVVH,"Oct 09, 2024 19:25:01",1.7285E+12,1,Your OTP for transaction at Flipkart is 756643. Valid for 5 mins.,0,9.16462E+11,bank
JX-620016-P,"May 22, 2025 16:14:55",1.74791E+12,1,"Recharge now Jio no 9391787607 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",1,9.17019E+11,spam
AD-AIRTEL-S,"Aug 4, 2025 14:02:48",1.7543E+12,1,Never respond to emails/embedded links in messages/calls asking you to update or verify KYC documents/User ID/Password/Debit Card Number/PIN/CVV/OTP etc. Immediately change your passwords/CVV/PIN if you have accidentally revealed your credentials.,0,9.1984E+11,spam
TX-YGQMEK,"Sep 21, 2024 22:18:42",1.72696E+12,1,Reminder: Your bill of Rs.2437 is due on 06-10-2025.,0,9.14364E+11,other
TX-GPEIQD,"Nov 29, 2024 22:10:22",1.73292E+12,1,Your courier with tracking ID TRK279649 will be delivered today.,0,9.12618E+11,other
JA-TRAIND-G,"Aug 26, 2025 12:59:43",1.75619E+12,1,Report SPAM to help in control of SPAM and action against spammers. With TRAI DND App it is easy and quick. App also helps in blocking or allowing promotional calls. Download TRAI DND App. Available on trai.gov.in and google play/app store.,0,9.19014E+11,spam
AA-650003-P,"Jun 19, 2025 12:08:21",1.75032E+12,1,"You're missing out on incoming calls & OTPs! Recharge now with Rs199 Airtel pack to get unlimited calls, 2GB data & 100 SMS/day for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.19831E+11,spam
TX-JOFZWQ,"Apr 05, 2025 08:38:44",1.74384E+12,1,Subscription renewed successfully for Rs.4365. Enjoy services.,0,9.10397E+11,other
TX-GBLBBV,"Mar 21, 2023 06:34:51",1.67938E+12,1,Don’t forget to bring the notes for class.,0,9.19576E+11,personal
TX-VKZRZF,"Nov 11, 2023 02:13:46",1.69967E+12,1,Your loan of Rs.324 is pre-approved. Call +919417600098 today.,0,9.10595E+11,spam
TX-FYQTCN,"Oct 26, 2023 23:31:26",1.69836E+12,1,Limited time offer! Get 32% off on all items. Visit www.offer865.com,0,9.10862E+11,spam
TX-YWTKSX,"Aug 19, 2024 00:06:09",1.72403E+12,1,Let’s catch up over coffee at park.,0,9.16075E+11,personal
TX-OIVMBC,"Jul 20, 2023 19:10:18",1.68988E+12,1,Limited time offer! Get 14% off on all items. Visit www.offer951.com,0,9.19108E+11,spam
TX-WDLYKU,"Feb 22, 2024 08:55:36",1.70859E+12,1,Your order #97585 has been shipped. Track here: www.offer495.com,0,9.12283E+11,other
JA-REGINF,"May 14, 2025 18:39:43",1.74723E+12,1,"Tired of Spam calls? Report and help control spam. It is easy and quick to report, block or allow promotional calls - install TRAI DND App on your phone. Available on Google Play/App Store. From: TRAI",0,9.19014E+11,other
TX-IWOIFW,"Aug 31, 2023 04:18:50",1.69346E+12,1,Subscription renewed successfully for Rs.2788. Enjoy services.,0,9.12872E+11,other
TX-RCJAIH,"May 28, 2023 05:05:53",1.68525E+12,1,Don’t forget to bring the notes for class.,0,9.14603E+11,personal
Airtel-S,"Jun 29, 2025 09:29:01",1.75117E+12,1,"Enjoy unlimited Local, STD & Roaming calls, daily 1GB data and 100 SMS. Pack valid for 24 days.Enjoy free TV shows, movies & Live TV channels with Airtel Xstream Play https://open.airtelxstream.in/FREEnow",1,9.19845E+11,spam
JM-UNIONB-S,"Jul 16, 2025 14:32:02",1.75266E+12,1,"A/c *1739 Debited for Rs:100.00 on 16-07-2025 14:31:55 by Mob Bk ref no 556396893887 Avl Bal Rs:578.04.If not you, Call 1800222243 -Union Bank of India",0,9.1917E+13,bank
TX-GKEGCR,"Jun 28, 2025 01:33:53",1.75107E+12,1,Your OTP for transaction at Google Play is 924798. Valid for 5 mins.,0,9.16669E+11,bank
TX-ROAKFT,"Mar 05, 2025 07:16:09",1.74116E+12,1,Don’t forget to bring the notes for class.,0,9.10149E+11,personal
JM-JIOCPN,"Apr 29, 2025 18:43:12",1.74593E+12,1,"Dear User,  You’ve earned Fastrack Sunglasses starting at just ₹400(Code:JIO60) on Jio Recharge. Claim now: https://t.jio/JIOCPN/zytKx3 T&C*  JioCoupons",0,9.1917E+13,spam
AA-AIRTEL-S,"Jul 27, 2025 11:27:01",1.7536E+12,1,Alert! Incoming services on Airtel No. 6302080493 will stop TODAY. Hurry! Recharge with an Unlimited Pack i.airtel.in/FDPNew Ignore if recharged,0,9.19831E+11,spam
TX-PQYJXN,"Jul 21, 2023 13:11:58",1.68995E+12,1,Your loan of Rs.4947 is pre-approved. Call +917315471658 today.,0,9.17998E+11,spam
AA-650002-P,"Jun 7, 2025 11:08:59",1.74927E+12,1,"REMINDER: Airtel unlimited pack has expired on 6302XXX493 . Recharge now with Rs299 to get UL calls, 1.5GB/day, 100 SMS/day & 23+ OTTs with Airtel Xstream Play?for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.1981E+11,spam
TX-RVSLLB,"Aug 09, 2023 04:14:42",1.69155E+12,1,A/c *6999 Credited with Rs.2724 on 02-10-2025. Avl Bal: Rs.49898.,0,9.14049E+11,bank
TX-LVOHDN,"Nov 14, 2024 05:59:59",1.73156E+12,1,Don’t forget to bring the notes for class.,0,9.185E+11,personal
JD-UNIONB-S,"Aug 1, 2025 08:14:39",1.75402E+12,1,"A/c *1739 Debited for Rs:10.00 on 01-08-2025 08:14:29 by Mob Bk ref no 521317589602 Avl Bal Rs:1526.24.If not you, Call 1800222243 -Union Bank of India",0,9.17011E+11,bank
TX-OVLJHX,"Mar 09, 2023 10:44:06",1.67836E+12,1,Free recharge of Rs.856. Click www.offer551.com to claim instantly,0,9.19217E+11,spam
TX-CODFGC,"Aug 21, 2025 00:00:05",1.75573E+12,1,Reminder: Your bill of Rs.3599 is due on 27-09-2025.,0,9.15782E+11,other
TX-RYPDRM,"May 16, 2025 09:01:04",1.74739E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.18511E+11,personal
TX-YZRPFQ,"Jun 10, 2023 22:49:41",1.68644E+12,1,Your courier with tracking ID TRK699779 will be delivered today.,0,9.1744E+11,other
JK-UNIONB,"Apr 26, 2025 20:44:42",1.74568E+12,1,A/c *1739 Credited for Rs:50.00 on 26-04-2025 20:44:33 by Mob Bk ref no 511682199059 Avl Bal Rs:779.87.Never Share OTP/PIN/CVV-Union Bank of India,0,9.17003E+11,bank
TX-ZFRVAT,"Jun 25, 2023 23:50:18",1.68774E+12,1,Congratulations! You have won a lottery of Rs.1195. Claim now at www.offer716.com,0,9.16777E+11,spam
TX-ONLGBN,"Apr 02, 2025 06:03:43",1.74357E+12,1,Recharge successful for Rs.3578. Validity: 339 days.,0,9.10546E+11,other
JX-UNIONB-S,"Jul 4, 2025 20:50:16",1.75164E+12,1,"A/c *1739 Debited for Rs:20.00 on 04-07-2025 20:50:07 by Mob Bk ref no 518523713228 Avl Bal Rs:339.04.If not you, Call 1800222243 -Union Bank of India",0,9.17019E+11,bank
TX-ALXDIX,"Jun 16, 2025 18:40:28",1.7501E+12,1,Your OTP for transaction at Amazon is 850843. Valid for 5 mins.,0,9.19688E+11,bank
TX-KYDGQU,"Sep 09, 2024 14:17:51",1.72589E+12,1,Your loan of Rs.1335 is pre-approved. Call +918401387118 today.,0,9.18816E+11,spam
TX-ZDLMUO,"May 10, 2025 10:52:46",1.74687E+12,1,A/c *4396 Debited for Rs.2232 on 26-09-2025. Avl Bal: Rs.23838.,0,9.17314E+11,bank
9157575625,"May 1, 2025 13:23:05",1.74609E+12,1,Your LinkedIn verification code is 210204.,0,9.183E+11,other
AX-HIRPRO-S,"Jul 5, 2025 10:31:56",1.75169E+12,1,195F41 is your One Time Password. Don't share this with anyone. Regards MyCareernet. By-HirePro,0,9.17013E+11,other
TX-TTSCJQ,"Sep 14, 2024 11:16:05",1.72631E+12,1,Your OTP for transaction at Paytm is 294701. Valid for 5 mins.,0,9.11086E+11,bank
TX-JQHKYW,"Aug 03, 2025 13:23:50",1.75423E+12,1,Congratulations! You have won a lottery of Rs.2191. Claim now at www.offer867.com,0,9.12788E+11,spam
